,Unnamed: 0,person_scene,series_num,num_lines,num_words
6682,6682,Penny,Series 02,1,1
6683,6683,Leonard,Series 02,3,21
6684,6684,Penny,Series 02,1,21
6685,6685,Leonard,Series 02,1,8
6686,6686,Penny,Series 02,1,10
6687,6687,Leonard,Series 02,1,7
6688,6688,Penny,Series 02,1,18
6689,6689,Leonard,Series 02,3,16
6690,6690,Penny,Series 02,1,1
6691,6691,Leonard,Series 02,2,14
6692,6692,Penny,Series 02,1,4
6693,6693,Leonard,Series 02,3,15
6694,6694,Penny,Series 02,1,2
6696,6696,Steph,Series 02,1,2
6697,6697,Sheldon,Series 02,1,1
6698,6698,Steph,Series 02,3,17
6699,6699,Sheldon,Series 02,1,7
6700,6700,Steph,Series 02,1,9
6701,6701,Sheldon,Series 02,1,2
6702,6702,Steph,Series 02,1,5
6703,6703,Leonard,Series 02,1,1
6704,6704,Steph,Series 02,1,3
6705,6705,Leonard,Series 02,2,7
6706,6706,Steph,Series 02,1,5
6707,6707,Leonard,Series 02,1,14
6708,6708,Steph,Series 02,1,1
6709,6709,Leonard,Series 02,1,5
6710,6710,Steph,Series 02,2,13
6711,6711,Leonard,Series 02,1,7
6712,6712,Steph,Series 02,1,16
6713,6713,Leonard,Series 02,1,18
6714,6714,Steph,Series 02,1,1
6715,6715,Leonard,Series 02,1,6
6716,6716,Steph,Series 02,1,6
6717,6717,Leonard,Series 02,1,13
6718,6718,Steph,Series 02,1,2
6719,6719,Leonard,Series 02,1,11
6720,6720,Steph,Series 02,1,15
6721,6721,Leonard,Series 02,1,27
6722,6722,Steph,Series 02,1,13
6723,6723,Leonard,Series 02,1,6
6724,6724,Steph,Series 02,1,2
6725,6725,Leonard,Series 02,1,11
6726,6726,Steph,Series 02,1,6
6727,6727,Leonard,Series 02,2,10
6728,6728,Steph,Series 02,1,1
6730,6730,Leonard,Series 02,1,1
6731,6731,Penny,Series 02,2,9
6732,6732,Leonard,Series 02,1,2
6733,6733,Penny,Series 02,1,4
6734,6734,Leonard,Series 02,1,1
6735,6735,Penny,Series 02,1,8
6736,6736,Leonard,Series 02,1,8
6737,6737,Penny,Series 02,1,10
6738,6738,Leonard,Series 02,1,12
6739,6739,Penny,Series 02,2,5
6740,6740,Leonard,Series 02,1,8
6741,6741,Penny,Series 02,1,6
6742,6742,Leonard,Series 02,2,9
6743,6743,Penny,Series 02,2,12
6744,6744,Leonard,Series 02,3,16
6745,6745,Penny,Series 02,1,18
6746,6746,Leonard,Series 02,1,1
6747,6747,Penny,Series 02,1,14
6748,6748,Leonard,Series 02,1,1
6749,6749,Penny,Series 02,1,1
6750,6750,Leonard,Series 02,2,27
6751,6751,Penny,Series 02,2,21
6752,6752,Leonard,Series 02,2,10
6753,6753,Penny,Series 02,2,20
6754,6754,Leonard,Series 02,1,14
6755,6755,Penny,Series 02,1,6
6757,6757,Steph,Series 02,2,11
6758,6758,Leonard,Series 02,2,14
6759,6759,Steph,Series 02,1,6
6760,6760,Leonard,Series 02,1,2
6761,6761,Steph,Series 02,1,87
6762,6762,Leonard,Series 02,2,22
6763,6763,Steph,Series 02,2,9
6764,6764,Leonard,Series 02,1,1
6766,6766,Leonard,Series 02,1,1
6767,6767,Raj,Series 02,1,1
6768,6768,Howard,Series 02,2,3
6769,6769,Leonard,Series 02,2,11
6770,6770,Raj,Series 02,1,9
6771,6771,Leonard,Series 02,2,62
6772,6772,Raj,Series 02,2,12
6773,6773,Howard,Series 02,1,15
6774,6774,Leonard,Series 02,1,6
6775,6775,Howard,Series 02,2,6
6776,6776,Raj,Series 02,1,14
6777,6777,Leonard,Series 02,3,21
6778,6778,Howard,Series 02,1,3
6779,6779,Leonard,Series 02,4,17
6781,6781,door),Series 02,1,1
6782,6782,voice,Series 02,1,5
6783,6783,Penny,Series 02,1,1
6784,6784,voice,Series 02,2,10
6785,6785,Penny,Series 02,1,4
6786,6786,voice,Series 02,1,6
6787,6787,Penny,Series 02,1,1
6788,6788,voice,Series 02,1,1
6790,6790,Sheldon,Series 02,2,38
6791,6791,Howard,Series 02,1,8
6792,6792,Sheldon,Series 02,1,2
6793,6793,Howard,Series 02,2,6
6794,6794,Sheldon,Series 02,1,17
6795,6795,Raj,Series 02,1,17
6796,6796,Leonard,Series 02,2,17
6797,6797,Howard,Series 02,1,6
6798,6798,Sheldon,Series 02,1,6
6799,6799,Howard,Series 02,3,56
6800,6800,Raj,Series 02,1,1
6801,6801,Sheldon,Series 02,1,16
6802,6802,Raj,Series 02,1,15
6803,6803,Howard,Series 02,1,19
6804,6804,Raj,Series 02,1,2
6805,6805,Howard,Series 02,3,5
6806,6806,Raj,Series 02,2,11
6807,6807,Howard,Series 02,1,1
6808,6808,Leonard,Series 02,2,6
6809,6809,Sheldon,Series 02,1,21
6810,6810,Leonard,Series 02,2,14
6811,6811,Sheldon,Series 02,2,21
6812,6812,Leonard,Series 02,1,2
6813,6813,Howard,Series 02,1,2
6814,6814,Leonard,Series 02,2,32
6815,6815,Raj,Series 02,2,11
6816,6816,Howard,Series 02,2,24
6817,6817,Raj,Series 02,1,10
6818,6818,(approaching),Series 02,1,6
6819,6819,Leonard,Series 02,1,2
6820,6820,David,Series 02,1,4
6821,6821,Leonard,Series 02,1,3
6822,6822,David,Series 02,2,25
6823,6823,Leonard,Series 02,1,6
6824,6824,David,Series 02,1,8
6825,6825,Leonard,Series 02,4,38
6826,6826,David,Series 02,1,1
6827,6827,Leonard,Series 02,2,10
6828,6828,David,Series 02,2,5
6829,6829,Leonard,Series 02,2,15
6831,6831,Raj,Series 02,1,29
6832,6832,(entering),Series 02,1,2
6833,6833,Howard,Series 02,2,8
6834,6834,Sheldon,Series 02,1,8
6835,6835,Howard,Series 02,1,10
6836,6836,Sheldon,Series 02,1,11
6837,6837,Leonard,Series 02,1,3
6838,6838,Sheldon,Series 02,2,14
6839,6839,Leonard,Series 02,2,13
6840,6840,Sheldon,Series 02,1,7
6841,6841,Howard,Series 02,1,3
6842,6842,Leonard,Series 02,1,6
6843,6843,Howard,Series 02,1,10
6844,6844,Leonard,Series 02,2,34
6845,6845,Howard,Series 02,1,7
6846,6846,Leonard,Series 02,1,9
6847,6847,Sheldon,Series 02,1,7
6848,6848,Leonard,Series 02,4,48
6849,6849,Raj,Series 02,2,5
6850,6850,Howard,Series 02,2,7
6851,6851,(entering),Series 02,1,11
6852,6852,Sheldon,Series 02,1,12
6853,6853,Penny,Series 02,1,1
6854,6854,Howard,Series 02,1,12
6855,6855,Sheldon,Series 02,2,55
6856,6856,Howard,Series 02,1,10
6857,6857,Penny,Series 02,1,26
6858,6858,Sheldon,Series 02,1,6
6859,6859,Penny,Series 02,1,2
6860,6860,Sheldon,Series 02,1,7
6861,6861,Penny,Series 02,2,8
6862,6862,Sheldon,Series 02,3,31
6863,6863,Howard,Series 02,2,23
6864,6864,Penny,Series 02,1,15
6865,6865,Sheldon,Series 02,3,55
6866,6866,Penny,Series 02,2,13
6867,6867,Sheldon,Series 02,4,29
6868,6868,ear),Series 02,2,12
6869,6869,Penny,Series 02,1,6
6870,6870,Sheldon,Series 02,3,28
6871,6871,Howard,Series 02,1,5
6873,6873,Leonard,Series 02,1,2
6874,6874,David,Series 02,1,6
6875,6875,Leonard,Series 02,1,3
6876,6876,David,Series 02,1,2
6877,6877,Leonard,Series 02,1,8
6878,6878,David,Series 02,1,2
6879,6879,Leonard,Series 02,2,19
6880,6880,David,Series 02,2,8
6881,6881,Penny,Series 02,2,7
6882,6882,Leonard,Series 02,2,9
6883,6883,Penny,Series 02,1,7
6884,6884,Leonard,Series 02,2,10
6885,6885,David,Series 02,5,14
6886,6886,Penny,Series 02,3,7
6887,6887,David,Series 02,1,2
6888,6888,Penny,Series 02,1,4
6889,6889,David,Series 02,1,3
6890,6890,Leonard,Series 02,1,10
6891,6891,David,Series 02,1,10
6892,6892,Penny,Series 02,3,12
6893,6893,David,Series 02,1,4
6894,6894,Penny,Series 02,2,6
6895,6895,David,Series 02,1,5
6896,6896,Penny,Series 02,1,14
6897,6897,Leonard,Series 02,2,18
6898,6898,Penny,Series 02,1,10
6899,6899,David,Series 02,1,4
6900,6900,Leonard,Series 02,1,16
6901,6901,Penny,Series 02,2,11
6902,6902,Leonard,Series 02,1,2
6903,6903,Penny,Series 02,2,17
6904,6904,David,Series 02,1,11
6905,6905,Penny,Series 02,2,11
6906,6906,David,Series 02,2,25
6907,6907,Penny,Series 02,1,12
6908,6908,Leonard,Series 02,1,2
6909,6909,Penny,Series 02,1,2
6910,6910,David,Series 02,1,5
6911,6911,Leonard,Series 02,2,4
6912,6912,David,Series 02,1,23
6913,6913,Penny,Series 02,1,12
6914,6914,David,Series 02,1,5
6915,6915,Leonard,Series 02,1,6
6916,6916,David,Series 02,1,4
6917,6917,Leonard,Series 02,1,3
6918,6918,David,Series 02,2,17
6919,6919,Leonard,Series 02,1,5
6920,6920,Penny,Series 02,2,4
6921,6921,David,Series 02,2,6
6922,6922,Leonard,Series 02,5,13
6923,6923,Sheldon,Series 02,1,9
6925,6925,Sheldon,Series 02,1,11
6926,6926,Howard,Series 02,2,18
6927,6927,Leonard,Series 02,2,27
6928,6928,Raj,Series 02,1,19
6929,6929,Sheldon,Series 02,1,7
6930,6930,Howard,Series 02,1,24
6931,6931,Sheldon,Series 02,1,5
6932,6932,Raj,Series 02,4,12
6933,6933,Howard,Series 02,1,5
6934,6934,Sheldon,Series 02,2,29
6935,6935,Howard,Series 02,2,5
6936,6936,Sheldon,Series 02,1,6
6937,6937,Howard,Series 02,3,9
6938,6938,Sheldon,Series 02,2,9
6939,6939,Assistant,Series 02,1,1
6940,6940,Sheldon,Series 02,1,28
6941,6941,Assistant,Series 02,1,2
6942,6942,Sheldon,Series 02,2,11
6943,6943,Assistant,Series 02,1,17
6944,6944,Howard,Series 02,2,11
6946,6946,David,Series 02,2,5
6947,6947,Leonard,Series 02,2,8
6948,6948,Penny,Series 02,3,16
6949,6949,Leonard,Series 02,3,23
6950,6950,Penny,Series 02,1,4
6951,6951,Leonard,Series 02,2,12
6952,6952,David,Series 02,2,23
6953,6953,Penny,Series 02,1,3
6954,6954,Leonard,Series 02,2,31
6955,6955,David,Series 02,1,18
6956,6956,Penny,Series 02,1,8
6957,6957,David,Series 02,2,19
6958,6958,Penny,Series 02,1,11
6959,6959,David,Series 02,1,4
6960,6960,Penny,Series 02,2,7
6961,6961,David,Series 02,1,10
6962,6962,Leonard,Series 02,3,14
6964,6964,Sheldon,Series 02,1,11
6965,6965,Leonard,Series 02,1,1
6966,6966,Sheldon,Series 02,2,35
6967,6967,Leonard,Series 02,1,1
6968,6968,Sheldon,Series 02,1,20
6969,6969,Leonard,Series 02,1,4
6970,6970,Sheldon,Series 02,1,7
6971,6971,Howard,Series 02,1,16
6972,6972,Leonard,Series 02,2,8
6974,6974,Leonard,Series 02,2,97
6975,6975,Penny,Series 02,1,6
6976,6976,Leonard,Series 02,1,12
6977,6977,Penny,Series 02,2,10
6978,6978,Leonard,Series 02,1,6
6979,6979,Penny,Series 02,1,25
6980,6980,Leonard,Series 02,1,8
6981,6981,Penny,Series 02,1,11
6982,6982,Leonard,Series 02,2,9
6983,6983,Penny,Series 02,1,19
6984,6984,Leonard,Series 02,1,13
6985,6985,Penny,Series 02,2,4
6986,6986,Leonard,Series 02,1,1
6987,6987,Penny,Series 02,2,13
6988,6988,Leonard,Series 02,1,1
6989,6989,Penny,Series 02,1,3
6990,6990,Leonard,Series 02,1,10
6991,6991,Penny,Series 02,1,3
6992,6992,Leonard,Series 02,2,11
6994,6994,Penny,Series 02,1,2
6995,6995,Leonard,Series 02,1,2
6996,6996,Penny,Series 02,1,4
6997,6997,Leonard,Series 02,2,8
6998,6998,Sheldon,Series 02,2,24
6999,6999,Penny,Series 02,1,2
7000,7000,Sheldon,Series 02,2,22
7001,7001,Penny,Series 02,1,3
7002,7002,Sheldon,Series 02,2,8
7003,7003,Penny,Series 02,3,17
7004,7004,Sheldon,Series 02,1,7
7005,7005,Penny,Series 02,2,10
7006,7006,Sheldon,Series 02,1,21
7007,7007,Penny,Series 02,1,10
7008,7008,Sheldon,Series 02,1,3
7009,7009,Penny,Series 02,2,3
7010,7010,Leonard,Series 02,2,9
7011,7011,Penny,Series 02,2,17
7012,7012,Leonard,Series 02,1,11
7013,7013,Penny,Series 02,2,8
7014,7014,Leonard,Series 02,1,8
7015,7015,Penny,Series 02,1,5
7016,7016,Sheldon,Series 02,1,9
7017,7017,Penny,Series 02,1,6
7018,7018,Leonard,Series 02,1,5
7020,7020,Howard,Series 02,3,16
7021,7021,All,Series 02,1,1
7022,7022,Howard,Series 02,1,40
7023,7023,Sheldon,Series 02,1,10
7024,7024,Raj,Series 02,1,10
7025,7025,Howard,Series 02,1,8
7026,7026,(lifting),Series 02,1,4
7027,7027,Raj,Series 02,2,11
7028,7028,Leonard,Series 02,1,5
7029,7029,Raj,Series 02,2,18
7030,7030,Sheldon,Series 02,2,16
7031,7031,Raj,Series 02,1,10
7032,7032,Leonard,Series 02,1,5
7033,7033,Sheldon,Series 02,1,9
7034,7034,Leonard,Series 02,2,39
7035,7035,Howard,Series 02,1,2
7036,7036,Sheldon,Series 02,2,24
7037,7037,Raj,Series 02,1,5
7038,7038,Leonard,Series 02,1,4
7039,7039,oven),Series 02,1,5
7041,7041,Penny,Series 02,3,26
7043,7043,Howard,Series 02,1,8
7044,7044,Penny,Series 02,1,1
7045,7045,Leonard,Series 02,1,2
7046,7046,Penny,Series 02,1,3
7047,7047,Leonard,Series 02,2,5
7048,7048,Penny,Series 02,1,6
7049,7049,Sheldon,Series 02,1,10
7050,7050,Penny,Series 02,1,8
7051,7051,Sheldon,Series 02,1,17
7052,7052,Penny,Series 02,1,14
7053,7053,Howard,Series 02,4,36
7054,7054,Penny,Series 02,1,14
7055,7055,Howard,Series 02,2,14
7056,7056,Penny,Series 02,1,5
7057,7057,Howard,Series 02,1,7
7058,7058,Leonard,Series 02,1,10
7059,7059,Howard,Series 02,2,14
7060,7060,Penny,Series 02,1,2
7061,7061,Howard,Series 02,2,33
7062,7062,Leonard,Series 02,1,6
7063,7063,Penny,Series 02,3,21
7064,7064,Sheldon,Series 02,1,15
7065,7065,Penny,Series 02,3,32
7066,7066,Howard,Series 02,1,6
7067,7067,Penny,Series 02,4,61
7068,7068,Howard,Series 02,2,10
7069,7069,Penny,Series 02,1,33
7070,7070,Howard,Series 02,1,5
7071,7071,Leonard,Series 02,1,4
7072,7072,Howard,Series 02,1,10
7073,7073,Leonard,Series 02,1,1
7074,7074,Penny,Series 02,2,13
7075,7075,Leonard,Series 02,1,12
7077,7077,(voice),Series 02,1,5
7078,7078,Howard,Series 02,1,8
7079,7079,(voice),Series 02,2,21
7080,7080,Howard,Series 02,2,12
7081,7081,(voice),Series 02,1,9
7082,7082,Howard,Series 02,1,8
7083,7083,(voice),Series 02,1,9
7084,7084,Howard,Series 02,2,17
7085,7085,(voice),Series 02,3,12
7086,7086,Howard,Series 02,1,2
7087,7087,(voice),Series 02,2,10
7088,7088,Howard,Series 02,1,7
7090,7090,Raj,Series 02,1,4
7091,7091,Leonard,Series 02,2,18
7092,7092,Raj,Series 02,3,39
7093,7093,(arriving),Series 02,2,12
7094,7094,Leonard,Series 02,1,4
7095,7095,Sheldon,Series 02,1,4
7096,7096,Kripke,Series 02,1,43
7097,7097,Leonard,Series 02,1,6
7098,7098,Sheldon,Series 02,4,52
7099,7099,Raj,Series 02,1,2
7100,7100,Sheldon,Series 02,1,21
7101,7101,Raj,Series 02,1,8
7102,7102,Sheldon,Series 02,1,3
7103,7103,Kripke,Series 02,1,20
7104,7104,Sheldon,Series 02,1,4
7105,7105,Kripke,Series 02,2,27
7106,7106,Sheldon,Series 02,2,9
7107,7107,Kripke,Series 02,1,8
7108,7108,Sheldon,Series 02,1,3
7109,7109,Leonard,Series 02,2,16
7110,7110,Kripke,Series 02,1,5
7111,7111,Raj,Series 02,1,14
7112,7112,Kripke,Series 02,2,27
7113,7113,Raj,Series 02,1,11
7115,7115,Penny,Series 02,1,1
7116,7116,Leonard,Series 02,1,5
7117,7117,Penny,Series 02,2,7
7118,7118,Leonard,Series 02,1,7
7119,7119,Penny,Series 02,1,2
7120,7120,Leonard,Series 02,2,18
7121,7121,Penny,Series 02,1,9
7122,7122,Leonard,Series 02,1,7
7123,7123,Penny,Series 02,1,6
7124,7124,Leonard,Series 02,1,8
7125,7125,Penny,Series 02,1,7
7126,7126,Leonard,Series 02,1,19
7127,7127,Penny,Series 02,1,8
7128,7128,Leonard,Series 02,1,21
7129,7129,Penny,Series 02,1,4
7130,7130,Leonard,Series 02,1,28
7131,7131,Penny,Series 02,1,5
7132,7132,Leonard,Series 02,1,22
7133,7133,Penny,Series 02,1,13
7134,7134,Leonard,Series 02,1,38
7135,7135,Penny,Series 02,1,2
7136,7136,Leonard,Series 02,2,60
7137,7137,Penny,Series 02,1,7
7138,7138,Leonard,Series 02,1,6
7139,7139,Penny,Series 02,1,7
7140,7140,Leonard,Series 02,2,13
7141,7141,Penny,Series 02,1,3
7142,7142,Leonard,Series 02,2,9
7144,7144,(voice),Series 02,1,11
7145,7145,Howard,Series 02,1,1
7146,7146,(voice),Series 02,1,8
7147,7147,Howard,Series 02,1,8
7148,7148,(entering),Series 02,1,1
7149,7149,Howard,Series 02,1,1
7150,7150,(voice),Series 02,2,10
7151,7151,Penny,Series 02,1,11
7152,7152,Howard,Series 02,1,3
7153,7153,Penny,Series 02,2,5
7154,7154,Howard,Series 02,2,12
7155,7155,Penny,Series 02,7,36
7156,7156,Howard,Series 02,2,6
7157,7157,Penny,Series 02,1,4
7158,7158,Howard,Series 02,3,23
7159,7159,Penny,Series 02,4,17
7161,7161,Leonard,Series 02,2,8
7162,7162,(voice),Series 02,1,13
7163,7163,Raj,Series 02,1,4
7164,7164,Leonard,Series 02,1,7
7165,7165,Sheldon,Series 02,2,18
7166,7166,Leonard,Series 02,2,25
7167,7167,Sheldon,Series 02,2,13
7168,7168,Raj,Series 02,1,22
7169,7169,Sheldon,Series 02,1,24
7170,7170,Leonard,Series 02,1,18
7171,7171,Raj,Series 02,1,19
7172,7172,Leonard,Series 02,1,2
7173,7173,Sheldon,Series 02,4,30
7175,7175,Howard,Series 02,5,60
7176,7176,Penny,Series 02,1,4
7177,7177,Howard,Series 02,1,20
7178,7178,Penny,Series 02,1,4
7179,7179,Howard,Series 02,1,21
7180,7180,Penny,Series 02,1,3
7181,7181,Howard,Series 02,1,1
7182,7182,Penny,Series 02,1,4
7183,7183,Howard,Series 02,2,22
7184,7184,Penny,Series 02,1,10
7185,7185,Howard,Series 02,2,15
7186,7186,Penny,Series 02,3,28
7187,7187,Howard,Series 02,1,2
7188,7188,Penny,Series 02,2,44
7189,7189,Howard,Series 02,1,4
7190,7190,Penny,Series 02,1,1
7191,7191,Howard,Series 02,1,4
7192,7192,Penny,Series 02,3,10
7194,7194,Leonard,Series 02,1,7
7195,7195,Kripke,Series 02,1,3
7196,7196,Leonard,Series 02,1,5
7197,7197,Kripke,Series 02,3,13
7198,7198,Leonard,Series 02,3,11
7199,7199,Sheldon,Series 02,3,29
7200,7200,Raj,Series 02,2,27
7201,7201,Sheldon,Series 02,1,23
7202,7202,Raj,Series 02,1,7
7203,7203,Sheldon,Series 02,3,38
7204,7204,Kripke,Series 02,1,4
7205,7205,Raj,Series 02,1,9
7206,7206,Leonard,Series 02,1,17
7207,7207,Kripke,Series 02,1,13
7208,7208,Sheldon,Series 02,2,10
7209,7209,Kripke,Series 02,1,22
7210,7210,Sheldon,Series 02,2,11
7211,7211,Kripke,Series 02,2,8
7212,7212,Sheldon,Series 02,1,2
7213,7213,Kripke,Series 02,4,5
7214,7214,Raj,Series 02,1,6
7215,7215,Sheldon,Series 02,3,24
7216,7216,Leonard,Series 02,1,3
7217,7217,Raj,Series 02,1,4
7218,7218,Leonard,Series 02,1,4
7219,7219,Sheldon,Series 02,1,8
7221,7221,Leonard,Series 02,1,12
7222,7222,Sheldon,Series 02,3,21
7223,7223,Raj,Series 02,1,7
7224,7224,(arriving),Series 02,2,8
7225,7225,Leonard,Series 02,2,7
7226,7226,Penny,Series 02,1,4
7227,7227,Howard,Series 02,3,13
7228,7228,Penny,Series 02,1,18
7229,7229,Howard,Series 02,2,10
7230,7230,Sheldon,Series 02,1,12
7231,7231,Howard,Series 02,3,28
7232,7232,Sheldon,Series 02,6,25
7233,7233,Penny,Series 02,1,18
7234,7234,Sheldon,Series 02,1,4
7235,7235,Leonard,Series 02,1,1
7236,7236,Penny,Series 02,2,9
7237,7237,Howard,Series 02,2,18
7239,7239,Raj,Series 02,1,21
7240,7240,Sheldon,Series 02,3,32
7241,7241,Howard,Series 02,1,8
7242,7242,Leonard,Series 02,1,10
7243,7243,Sheldon,Series 02,1,6
7244,7244,Howard,Series 02,2,12
7245,7245,Raj,Series 02,2,13
7246,7246,Howard,Series 02,1,15
7247,7247,Leonard,Series 02,1,13
7248,7248,Howard,Series 02,1,5
7249,7249,Sheldon,Series 02,2,30
7250,7250,Raj,Series 02,1,3
7251,7251,Sheldon,Series 02,2,28
7252,7252,(arriving),Series 02,1,2
7253,7253,Leonard,Series 02,1,2
7254,7254,Kripke,Series 02,2,18
7255,7255,Howard,Series 02,1,3
7256,7256,Raj,Series 02,1,10
7257,7257,Howard,Series 02,1,5
7258,7258,Leonard,Series 02,1,8
7259,7259,Howard,Series 02,2,12
7260,7260,Raj,Series 02,1,6
7261,7261,Howard,Series 02,1,15
7262,7262,Raj,Series 02,1,2
7263,7263,Sheldon,Series 02,1,41
7264,7264,Leonard,Series 02,2,17
7265,7265,Sheldon,Series 02,3,11
7266,7266,Kripke,Series 02,1,1
7267,7267,Sheldon,Series 02,1,13
7268,7268,Kripke,Series 02,1,11
7269,7269,Sheldon,Series 02,2,24
7270,7270,Kripke,Series 02,1,5
7271,7271,Sheldon,Series 02,1,10
7273,7273,Leonard,Series 02,2,16
7274,7274,Penny,Series 02,1,22
7275,7275,Leonard,Series 02,2,18
7276,7276,phone),Series 02,9,76
7277,7277,Penny,Series 02,1,5
7278,7278,Leonard,Series 02,1,9
7279,7279,Penny,Series 02,1,6
7280,7280,Leonard,Series 02,1,20
7281,7281,Penny,Series 02,1,7
7282,7282,Leonard,Series 02,3,17
7283,7283,Penny,Series 02,1,5
7284,7284,Leonard,Series 02,2,17
7285,7285,Penny,Series 02,1,15
7286,7286,Leonard,Series 02,1,16
7287,7287,Penny,Series 02,3,15
7288,7288,Leonard,Series 02,2,7
7289,7289,Penny,Series 02,1,6
7290,7290,Sheldon,Series 02,1,2
7292,7292,Penny,Series 02,1,2
7293,7293,Sheldon,Series 02,1,1
7294,7294,Penny,Series 02,1,3
7295,7295,Sheldon,Series 02,2,33
7296,7296,Penny,Series 02,3,18
7297,7297,Sheldon,Series 02,2,31
7298,7298,Penny,Series 02,6,23
7299,7299,Sheldon,Series 02,5,54
7300,7300,Penny,Series 02,1,8
7301,7301,Sheldon,Series 02,2,20
7302,7302,Penny,Series 02,1,2
7303,7303,Sheldon,Series 02,1,4
7304,7304,Penny,Series 02,1,15
7305,7305,Sheldon,Series 02,2,18
7307,7307,Sheldon,Series 02,1,4
7308,7308,Leonard,Series 02,1,5
7309,7309,Sheldon,Series 02,3,19
7310,7310,Leonard,Series 02,1,7
7311,7311,Sheldon,Series 02,1,4
7312,7312,Leonard,Series 02,3,25
7313,7313,Sheldon,Series 02,2,40
7314,7314,Leonard,Series 02,2,9
7315,7315,Sheldon,Series 02,2,21
7316,7316,Leonard,Series 02,1,11
7317,7317,Sheldon,Series 02,1,27
7318,7318,Leonard,Series 02,1,11
7319,7319,Sheldon,Series 02,1,7
7320,7320,Leonard,Series 02,1,18
7321,7321,Sheldon,Series 02,1,4
7322,7322,Leonard,Series 02,1,13
7323,7323,Sheldon,Series 02,1,6
7324,7324,Leonard,Series 02,1,3
7325,7325,Sheldon,Series 02,2,14
7326,7326,Leonard,Series 02,1,6
7327,7327,Sheldon,Series 02,4,42
7328,7328,Leonard,Series 02,4,36
7329,7329,Sheldon,Series 02,2,10
7330,7330,Leonard,Series 02,1,4
7331,7331,Sheldon,Series 02,2,24
7332,7332,Leonard,Series 02,1,13
7334,7334,Sheldon,Series 02,2,10
7335,7335,queue,Series 02,1,2
7336,7336,Sheldon,Series 02,1,3
7337,7337,Woman,Series 02,1,1
7338,7338,Sheldon,Series 02,3,28
7339,7339,Leonard,Series 02,1,18
7340,7340,Sheldon,Series 02,2,10
7341,7341,employee,Series 02,1,9
7342,7342,Sheldon,Series 02,1,9
7343,7343,Employee,Series 02,2,13
7344,7344,Sheldon,Series 02,1,4
7345,7345,Employee,Series 02,1,4
7346,7346,train),Series 02,10,78
7347,7347,girl,Series 02,1,8
7348,7348,Sheldon,Series 02,2,12
7349,7349,Girl,Series 02,1,2
7350,7350,Sheldon,Series 02,1,5
7351,7351,Girl,Series 02,1,5
7352,7352,Sheldon,Series 02,3,19
7353,7353,Girl,Series 02,1,1
7354,7354,Leonard,Series 02,1,5
7355,7355,Sheldon,Series 02,2,12
7356,7356,Girl,Series 02,1,1
7357,7357,Sheldon,Series 02,1,8
7358,7358,Leonard,Series 02,1,7
7359,7359,Sheldon,Series 02,1,6
7360,7360,Leonard,Series 02,1,7
7362,7362,Raj,Series 02,2,21
7363,7363,Howard,Series 02,1,1
7364,7364,Raj,Series 02,2,8
7365,7365,Sheldon,Series 02,2,17
7366,7366,Leonard,Series 02,1,8
7367,7367,Howard,Series 02,2,21
7368,7368,Sheldon,Series 02,1,24
7369,7369,Raj,Series 02,1,3
7370,7370,Leonard,Series 02,1,7
7371,7371,Sheldon,Series 02,2,21
7372,7372,Howard,Series 02,1,16
7373,7373,phone),Series 02,13,123
7374,7374,Leonard,Series 02,1,9
7375,7375,Howard,Series 02,1,4
7376,7376,Sheldon,Series 02,8,69
7377,7377,Howard,Series 02,2,6
7378,7378,Sheldon,Series 02,5,35
7380,7380,Sheldon,Series 02,3,26
7381,7381,Kripke,Series 02,1,7
7382,7382,Sheldon,Series 02,2,23
7383,7383,Kripke,Series 02,1,5
7384,7384,Sheldon,Series 02,4,35
7385,7385,Kripke,Series 02,2,11
7386,7386,Sheldon,Series 02,2,22
7387,7387,Kripke,Series 02,1,4
7388,7388,Sheldon,Series 02,6,34
7389,7389,Kripke,Series 02,2,12
7390,7390,Sheldon,Series 02,2,11
7391,7391,Kripke,Series 02,1,4
7392,7392,Sheldon,Series 02,2,15
7393,7393,Kripke,Series 02,1,6
7394,7394,Sheldon,Series 02,1,14
7395,7395,Kripke,Series 02,3,11
7396,7396,Sheldon,Series 02,1,7
7397,7397,Kripke,Series 02,2,5
7398,7398,Sheldon,Series 02,1,8
7399,7399,Kripke,Series 02,1,6
7400,7400,Sheldon,Series 02,1,16
7402,7402,Leonard,Series 02,2,12
7403,7403,Howard,Series 02,2,16
7404,7404,Leonard,Series 02,1,11
7405,7405,Sheldon,Series 02,2,12
7406,7406,Together,Series 02,1,1
7407,7407,Kripke,Series 02,1,4
7408,7408,Leonard,Series 02,1,4
7409,7409,Kripke,Series 02,2,10
7410,7410,Sheldon,Series 02,1,8
7411,7411,Kripke,Series 02,2,12
7412,7412,Howard,Series 02,1,5
7413,7413,Leonard,Series 02,1,4
7414,7414,Kripke,Series 02,2,5
7415,7415,Leonard,Series 02,1,3
7416,7416,Kripke,Series 02,2,21
7417,7417,Penny,Series 02,1,4
7418,7418,Sheldon,Series 02,3,29
7419,7419,Leonard,Series 02,1,3
7420,7420,Sheldon,Series 02,2,21
7421,7421,Howard,Series 02,2,6
7422,7422,Sheldon,Series 02,2,26
7423,7423,Leonard,Series 02,1,3
7424,7424,Sheldon,Series 02,2,32
7425,7425,Howard,Series 02,2,6
7426,7426,Sheldon,Series 02,2,5
